Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
37409,1.464841537,-1.053107475,0.531218426,-1.383039997,-1.671230626,-0.838576155,-1.073458192,-0.062708236,-1.979155975,1.637319918,1.245530131,-0.614600016,-0.547292209,0.084957094,-0.046675864,-0.221082652,0.384766783,0.500402358,-0.024972313,-0.386447618,-0.160967591,-0.148668906,0.060433983,0.499795061,0.299647053,-0.233580945,0.020621282,0.01070422,12,0
44376,1.183578416,-0.554581731,1.170451567,0.475025091,-1.308315553,0.163529754,-1.078953512,0.340209069,-0.715943524,0.986319076,1.180627583,-0.102741319,-1.299043359,0.444491902,0.885152061,-0.984781455,-0.216406653,1.695900647,-1.519113241,-0.646699028,-0.267269262,-0.370188063,0.167795296,0.113182107,0.028256533,-0.426679082,0.081866239,0.029651205,12,0
48081,1.118416251,0.11747002,0.608232586,0.957782711,-0.33660294,-0.075580374,-0.212452904,0.211702595,0.025365106,0.1242777,1.390146692,0.392692801,-1.310620116,0.776834947,0.765893192,0.257777424,-0.402135388,-0.14458356,-0.34470804,-0.223426407,-0.208805722,-0.698563031,0.172317232,-0.077083217,0.13788391,-0.67707746,0.032673522,0.017878964,12,0
48230,1.16335605,0.362300665,0.640950043,1.046035485,-0.151327131,-0.329884351,0.071409329,-0.086074662,-0.121305624,-0.123478058,0.150029704,1.129904359,1.455489401,0.046453587,1.172849207,-0.064432613,-0.304409055,-0.968845483,-0.652789511,-0.062199772,-0.229666832,-0.592160067,0.153463829,0.06522356,0.258828898,-0.66934784,0.053930272,0.033964427,12,0
48821,1.260938491,0.042995803,-0.955074028,-0.068934753,2.063489098,3.425384434,-0.526100966,0.85376173,-0.038344161,0.022016183,-0.082664007,0.129043788,0.033744527,0.436863005,1.261575122,0.619796884,-1.002834258,0.096208053,0.087471424,0.004030551,-0.326580631,-1.125504993,0.104784955,0.943818425,0.443811514,-0.678709075,0.030698569,0.027523402,12,0
61434,-0.322197366,1.185321778,0.684438167,0.952378379,-0.080771838,-0.374179028,0.298855167,0.389961793,-0.723909791,-0.416985485,-0.397473587,0.235549297,0.217031245,0.625591307,1.216347993,-0.447217325,0.229890002,-0.345858963,-0.017530001,-0.155957406,0.204573396,0.546643985,-0.021801473,0.087981761,-0.201052285,-0.298782178,-0.027240834,-0.021121586,12,0
69915,1.398221664,-1.223144747,0.881778964,-1.426593064,-1.764413325,-0.143803461,-1.482328308,0.175938194,-1.756544194,1.574279422,1.455153981,-0.475691331,-0.322473517,-0.107891243,0.461282208,-0.268858817,0.518955769,0.381654144,-0.581754036,-0.396366634,0.023082018,0.441947665,0.051531911,0.207746466,0.184633829,-0.101480392,0.059817469,0.014140714,12,0
79596,-1.246003588,-0.180369132,0.648810996,-1.440404952,1.299744395,-0.055969751,-6.11294025,-4.833166484,-1.907472116,1.137292229,-2.037121633,-1.381578993,-0.886117767,0.631646602,1.471705537,-0.239275609,0.959855621,0.590197438,0.347886555,0.919472406,-2.526299267,0.671457405,-3.986042452,-1.163549046,-2.023490203,-0.116333434,0.673221197,0.454040301,12,0
159959,-0.488192074,-0.437562737,1.60835721,-3.186739665,-0.469307148,-0.146584296,-0.093992446,-0.057026362,-1.586688763,0.83569205,-1.7081705,-2.347700246,-1.368907631,-0.630686739,-0.377365221,-0.170972804,0.08590315,0.407723718,-0.650895083,-0.215675543,-0.292590101,-0.289366244,-0.389380902,0.399425866,0.634560866,-0.158697741,0.098354199,-0.111070629,12,0
35043,-0.793404995,0.491014338,2.126644795,-0.028050369,0.277626073,1.113498175,0.022028219,0.567925325,0.631236224,-0.901668575,-2.501058315,-1.651113264,-2.503397608,-0.045234069,0.199312565,0.507827956,-0.559145661,0.354980755,-0.570810698,-0.267811804,-0.104736816,-0.297589636,-0.407137632,-1.402546563,0.447647426,-0.352421589,0.082767606,0.056396866,12,0
35850,-0.350136714,-0.575698321,1.708514875,-2.576573843,-0.85482939,-0.411375842,-0.603686406,0.077575429,-1.909235894,0.76603122,-1.751239403,-2.212991761,-0.775695796,-0.40890912,0.406763177,0.309196771,-0.098001017,0.849912983,-0.652041775,-0.365187304,-0.03608075,0.133940765,-0.25266889,-0.51455368,0.03873822,-0.200341197,0.104068209,0.103130501,12,0
44723,-0.149769879,-0.484073775,1.780925001,-2.175589379,-1.229286527,-0.19447342,-0.628453574,-0.018247874,-1.825909803,1.732054126,0.597514543,-1.504440947,-1.019453135,-0.422348029,0.161514627,0.02133069,-0.012363912,1.212041036,0.099754502,-0.162026863,-0.065327276,0.34772113,-0.177821946,-0.044061455,-0.099446077,-0.157829127,0.014495287,-0.151309934,12,0
48008,1.205053803,0.29587366,0.639671402,1.11376335,-0.485413043,-0.846505348,0.042589226,-0.136364529,0.122975426,-0.032583496,-0.340408135,0.201490534,-0.11316955,0.334476625,1.094208762,0.301583717,-0.491084383,-0.326239327,-0.284439083,-0.132791429,-0.275348737,-0.835279687,0.142509478,0.320478251,0.277397144,-0.693175787,0.027161205,0.033848911,12,0
48620,1.162446658,0.272458023,0.615165034,1.058086273,-0.262003584,-0.359389735,-0.012728188,-0.015620353,0.066470331,-0.087054037,-0.061459479,0.470349826,0.215348693,0.293256967,1.308913903,-0.006260132,-0.233541968,-0.816695119,-0.644416591,-0.141656227,-0.243925442,-0.693724758,0.168349181,0.031269582,0.216868065,-0.66519204,0.04582317,0.031301004,12,0
56858,-1.442766891,-2.803500414,1.86471333,-0.738756519,0.29645013,-0.297985464,-1.282309016,-0.130786708,-1.906660212,2.273967561,1.086055262,-1.379162028,-0.493041377,-0.521076269,1.406226182,-0.949370592,0.698274786,0.980537196,1.553684334,-0.203955845,-0.077737708,0.909064539,1.306045062,-0.345492248,-0.457010041,0.08097777,-0.047425989,-0.37866938,12,0
61586,1.204840217,-0.390549389,1.128037746,0.254892108,-1.22999551,-0.390026578,-0.671161908,0.073243645,1.257586522,-0.443520679,-0.857107756,0.391241975,-0.368202168,-0.486472156,-0.26426146,-0.102204762,0.162606533,-0.594694096,0.468785199,-0.092432573,-0.236090765,-0.443651366,0.080943522,0.457570075,0.124135621,0.943250175,-0.036642907,0.014234195,12,0
65633,-0.668400092,0.074215823,2.52934129,0.289616901,-0.025655906,2.515768858,-0.523399101,1.015203319,0.682120581,-0.946560216,1.334538594,1.553049863,-0.65578344,-0.688806934,-1.570006718,-1.900109398,1.566270901,-2.107234831,-0.56320126,-0.214445912,-0.05170607,0.377258329,0.028335634,-0.769711886,-0.470478538,0.359176929,0.152237467,0.040635215,12,0
67705,1.251663484,-1.223875818,1.627472547,-0.269413174,-2.056503424,0.415086641,-1.751563035,0.453576763,0.682691954,0.47143889,0.273886664,-0.222352545,-1.600940422,-0.890169935,-1.903145703,0.829187772,0.728340091,-0.678045406,1.287380548,-0.041210434,0.177952574,0.746424747,-0.092103752,0.370721384,0.395569339,-0.058965651,0.070843277,0.015200605,12,0
68103,1.479222748,-1.184311112,0.686423236,-1.503452272,-1.683731746,-0.305231321,-1.411506295,0.067954366,-1.72602562,1.617247793,0.765070972,-0.702935172,-0.142677585,-0.181555457,0.24136726,0.177045901,0.041675106,0.99761663,-0.021509188,-0.342988853,-0.039077658,0.234102721,-0.045134712,-0.016918406,0.331332275,-0.098111618,0.043061868,0.012250044,12,0
75933,1.507501557,-0.546793766,-1.789497458,-1.837066513,1.895826989,2.858113891,-0.610541838,0.589497692,-1.284877132,0.747547273,-0.002009793,-0.789304604,0.074946344,0.254930826,0.610179094,1.052823369,-0.092393851,-1.15671817,1.008363271,0.185831893,0.136074288,0.180304841,-0.198397405,1.046252177,0.953241415,-0.069544943,-0.026195924,-0.00511423,12,0
118665,-0.753818983,0.213208021,1.290892516,-2.501884023,0.047719106,-0.408125004,0.356821672,0.117357137,-1.255511356,-0.012678437,0.345249669,-0.787451889,-0.969137928,-0.060032659,-1.192391864,1.303025887,-0.20806747,-0.796336858,0.40116748,0.14811723,0.170984775,0.437635595,-0.511062687,-0.398969229,0.854970647,-0.096353276,0.226537781,0.08483754,12,0
120952,-0.120484706,0.727656828,-0.211120646,-0.430114993,1.170269261,-0.458623109,0.835990439,-0.034125057,-0.374345159,-1.064346141,0.935557682,0.92280471,0.507237256,-1.331862555,-1.711442091,0.067082421,0.549849645,0.572014166,0.05263936,0.006678863,0.202759861,0.742251946,-0.266613969,0.762455168,0.066335169,0.61178078,0.01434583,0.066794949,12,0
129508,1.905175512,-0.246309123,-0.209699456,1.229594261,-0.385945262,0.208265385,-0.635372263,0.140683302,0.790258621,0.299906542,0.450145674,1.259512896,0.608216103,-0.111769453,-0.43263283,0.458963961,-0.960523645,0.699623901,-0.27956324,-0.195466274,0.248419042,0.946231649,0.059574976,-0.384095613,-0.027998895,-0.526934739,0.066715622,-0.042102744,12,0
135990,2.245462552,-1.828118526,-0.295513906,-1.754072033,-1.656132282,0.568425274,-2.113168912,0.383745545,-0.484285928,1.695547544,-0.33578945,-1.285828256,-1.334645687,-0.393145653,-0.317638233,0.396416477,-0.067703393,1.249547787,0.22352791,-0.494881857,-0.164685004,-0.069533188,0.318866246,0.005401506,-0.540440375,-0.252830831,0.044788518,-0.04384671,12,0
11604,1.121665524,0.363588417,0.635283621,1.334316306,-0.104844781,-0.150445832,-0.112700916,-0.022888688,0.961239874,-0.190120254,2.667855404,-1.383173049,1.75250338,1.959270323,-0.28700071,-0.04472968,0.349905279,0.158518791,-0.827982424,-0.183304828,0.019720203,0.345477039,-0.064855045,0.173056191,0.524541968,-0.320969254,0.004444307,0.005858618,12,0
20603,1.139066291,-0.714543933,2.002776127,1.353807045,-1.658444159,0.815629874,-1.479837969,0.293373077,1.789989648,-0.00200381,-0.159036814,-1.64803051,1.944163668,0.234761061,-2.354756845,-2.513786153,1.715160373,0.686091002,-1.211581904,-0.638206485,-0.591141391,-0.444792379,0.087584028,0.337860927,0.306368037,-0.307168705,0.120885234,0.036890542,12,0
36804,1.267683513,-0.280654988,0.287213479,0.328855851,-0.436234247,0.155516408,-0.469694775,0.097577753,-1.288359756,1.000085797,0.956328016,0.469721918,0.158434511,0.40694958,0.375201129,-1.348387506,-0.300901131,1.44484694,-1.182584418,-0.550508918,-0.231066144,-0.168975024,-0.055350263,-0.338354265,0.497266502,-0.247149728,0.054211333,0.010986873,12,0
37600,1.436866253,-1.11757609,0.693493491,-1.567521524,-1.357777958,0.199771129,-1.381508438,0.116058856,-1.97045559,1.52649685,1.261689959,0.228197512,1.423964253,-0.468812731,0.318750442,-0.191395205,0.231240133,0.352230431,-0.392577883,-0.273211556,0.007143038,0.47946347,-0.034020752,-0.279350765,0.311513898,-0.074058389,0.069929076,0.012301035,12,0
41449,-0.068942513,0.321132398,0.691854947,-1.381278148,-0.08603422,-1.019710903,0.545519323,-0.217868397,-1.495736882,0.276053547,-1.085238288,-1.87562694,-1.322634259,0.268877931,0.402570056,0.834212362,0.329078623,-1.08688852,0.998307253,0.044587411,0.219151756,0.467626746,-0.345863806,-0.118591679,0.349585413,-0.089791533,0.012644561,0.032990624,12,0
45900,-1.171628108,0.258184254,2.197143275,-2.435716974,0.329851771,-0.876323742,1.219855125,-0.488394298,1.426573898,-1.564867053,-0.121277319,0.525138477,-0.648907025,-0.61673024,-0.346749411,-1.012093917,-0.233336439,-1.041744147,-0.993359137,-0.280691468,-0.250835452,-0.216275537,-0.217954109,0.374853527,0.61600726,-1.105592966,-0.488746103,-0.409404308,12,0
86218,-0.74097067,0.728013363,2.962252443,-0.062982059,-0.00902107,0.00612923,0.383069303,-0.094311315,-0.050368948,-0.661958063,-0.6544237,0.48407715,1.720061269,-0.851865034,0.921250505,0.832676205,-1.281673876,0.601764826,-1.087447382,0.125603882,0.254299163,0.927449056,-0.455750719,0.078985556,0.451671528,-0.340382176,-0.062656869,-0.136543825,12,0
106822,-0.487431062,0.154978996,0.001542041,-1.724411241,0.985439373,-1.74332233,0.402661847,-0.319114013,0.129713451,-0.79132647,0.284855004,-3.429177245,1.703885431,-0.045477107,-1.620877556,1.231738976,1.728453234,-0.959510075,-0.242997624,0.239705029,-0.166968796,-0.332224871,-0.117734239,-0.27823607,0.337101317,-0.377824662,0.185685355,0.087634899,12,0
115424,0.333279622,0.160613964,0.059392247,-1.871772613,0.041515683,-1.233571843,0.556884779,-0.362012203,-1.276441505,0.187886997,-0.907143224,-0.828058785,0.462977869,-0.166903077,-0.147596323,0.929697714,-0.040284624,-1.16083743,0.2810319,0.029447362,0.502086702,1.424695043,-0.280230684,-0.046185367,-0.012953184,0.000409589,0.036291291,0.027897329,12,0
123631,2.2347699,-0.704858067,-1.502710696,-1.000502765,-0.322537358,-0.909623871,-0.392054325,-0.297829449,-0.51169999,0.871441265,-0.677607106,-0.768173956,0.025617307,0.056301869,0.443209387,0.875397508,0.171293851,-1.313504,0.387030164,-0.025040348,0.425578677,1.214591705,0.02622257,0.728207798,0.209526442,0.042008191,-0.041829876,-0.060447282,12,0
130620,-2.580383312,-0.880445808,-0.067383686,-2.261734965,0.677458009,-0.471060603,-0.577481447,0.545732204,-0.591409784,0.730227425,0.020892483,-0.170817079,0.22303998,-0.27375913,-1.180798686,1.754167492,-0.477808603,-0.587253476,0.505635994,-0.175760294,0.031125388,0.658737349,0.295041345,0.120250472,0.330682773,-0.248451019,0.493740156,0.272583161,12,0
142790,1.96246729,-0.665734386,-0.460566796,0.313666486,-0.739227718,-0.053922689,-0.8740264,0.239063408,1.323435861,0.239282049,0.037728425,-0.21500413,-2.03109233,0.369703361,-0.078158541,0.621855716,-0.679450444,0.798699715,0.112139704,-0.309295661,0.203284374,0.68262471,0.101112519,-0.458668816,-0.287872551,0.630635886,-0.038277854,-0.067809843,12,0
157375,-0.736215408,0.113958183,0.603698088,-1.735617352,-0.201621392,-0.296915809,-0.136606631,-0.301552097,-0.335888427,0.81725543,-1.451475075,-0.722015564,0.872513854,-0.873275211,0.055331412,1.173077798,-0.170933432,-1.167272024,1.291657513,-0.099520545,0.100837935,0.175845763,0.16562836,-0.720690671,-1.150341639,-0.573228759,-0.587925336,0.369668568,12,0
34444,1.485118288,-0.472291572,-0.451330622,-0.749555754,-0.61293056,-1.182105528,-0.207063313,-0.239222971,-0.744416606,0.760582679,-1.094932617,-2.093172228,-2.262413502,0.575918282,0.729260687,0.987120348,0.36795876,-1.136742931,0.840073488,-0.080753109,0.128277626,0.191995738,-0.195070958,-0.139672337,0.776407046,-0.045406192,-0.045279228,-0.008745973,12,0
41537,1.079919594,-0.204633965,1.133361343,1.232067395,-0.662554408,0.78788605,-0.817953166,0.466848469,0.756190389,0.011271584,0.631132463,0.528342941,-1.131122937,0.065365734,-0.162080175,0.172607568,-0.290607612,0.221109151,-0.203835713,-0.211834742,-0.016897985,0.091732456,-0.013907787,-0.329605294,0.310359249,-0.357331808,0.075416152,0.019600514,12,0
47439,1.070439159,0.506545368,0.636610823,2.747791658,-0.405114558,-0.288989233,-0.359449513,0.223386395,-0.211996239,0.13569951,-0.038707953,-1.309928827,-2.141617604,-0.810529825,1.366608309,1.091281214,0.796564081,0.361261664,-1.874496602,-0.262503278,0.061208565,0.086947306,0.034300271,0.22037294,0.209747924,0.075067528,0.031456878,0.056878913,12,0
48344,1.511793855,-0.213664509,-0.517050658,-0.865408308,-0.117247922,-0.899395768,0.03639224,-0.427371293,-1.280650477,0.652539782,-0.769094633,-0.240064281,1.492711673,-0.179950999,0.348683672,0.913020259,0.033062444,-1.479107349,0.943388108,0.167048759,0.148391737,0.431977803,-0.281496918,-0.379333946,0.946864697,-0.036686202,-0.021566755,-0.004260421,12,0
64304,-2.343862643,0.69237286,0.160734372,-2.001115501,-0.253355045,-0.62386125,-0.13669248,0.777357287,-1.25126686,0.980180168,1.025537563,-0.207566747,-0.55792944,0.413878349,-0.428758844,1.257724868,0.246373431,-1.601121147,0.238371432,0.17633207,-0.257268314,-0.5087306,0.261285388,-0.364426525,0.217659906,-0.624146023,0.297719577,-0.064173223,12,0
77247,1.439289623,-0.483343933,0.123480656,-1.053015978,-0.450057253,-0.035073208,-0.634063931,-0.006641968,-1.033703162,0.757680945,0.567794242,0.089973038,0.899472463,-0.156388299,0.102324381,1.732114736,-0.480399278,-0.783763308,1.341509223,0.16108159,-0.113258804,-0.450823002,-0.032608945,-0.8468304,0.376676563,-0.427004266,0.00869273,0.002435396,12,0
81705,1.539014349,-1.044553462,0.501691882,-1.446576661,-1.535664059,-0.65434837,-1.134442257,-0.106967614,-1.603099554,1.435343652,-0.987658294,-1.36527465,-0.05731574,-0.27635531,0.86415447,-0.012252559,0.283188391,0.160381311,-0.046924354,-0.353608366,-0.410018468,-0.856076774,0.126672878,-0.191560227,0.175292443,-0.376476535,0.038272783,0.023065096,12,0
85417,-1.271324505,-1.169051076,0.439371248,-2.310481738,-0.12196863,-0.840286554,-1.103126301,0.381997019,-2.523890581,1.008094884,0.109766015,-0.279707302,0.915079212,-0.024795025,-0.803147093,0.303852932,-0.173056699,0.81142164,-0.191055213,-0.440391396,-0.005287686,0.049197546,-0.313502743,-0.488010586,-0.67857481,-0.464303172,0.068434794,-0.104747616,12,0
134128,2.090393995,-0.000476125,-1.985828144,-0.132333422,0.97294577,-0.058798567,0.289651483,-0.126256238,0.185305837,0.138200841,0.270617685,0.865463915,0.418869325,0.68745847,0.084964148,0.207536657,-1.058711904,0.208470292,0.626080759,-0.143079941,-0.143668245,-0.393487211,0.117248844,-0.375695649,0.115739023,-0.478414873,-0.035766772,-0.066775782,12,0
139761,-0.544493718,1.484502343,-1.841522026,-0.740893136,1.594378452,-0.721156184,1.170983468,0.189060513,-0.90887765,-0.79701114,0.554444654,0.6477139,0.316008217,-0.471122179,-1.410227898,0.104446489,0.516952618,0.504499525,0.134353469,-0.058112471,0.227762026,0.71113676,-0.220356061,0.206856259,-0.401706686,0.520552172,0.139340202,0.220888851,12,0
139983,0.186806667,0.168957075,0.087306608,-1.999254565,0.356122585,-0.445532945,0.527105768,-0.117164029,-1.443557076,0.223463956,0.770828693,0.318657775,0.588719294,-0.16647029,-1.79351527,0.737268999,0.010802117,-1.317715807,1.019899985,0.058011734,0.179668913,0.511178387,0.083984998,0.78585112,-0.965654793,-0.562667394,0.215421436,0.234183231,12,0
139988,-1.087213333,1.019698184,-0.862734289,-1.095255303,4.001479845,3.287694812,1.334709463,0.371435374,-1.059377856,-0.05921241,-0.042786217,-0.449654959,-0.529298045,0.598169152,0.400331229,-0.622468257,-0.662420355,-0.429913914,-0.491592849,-0.113662703,0.091126452,0.226902584,-0.591818986,0.705204988,1.266742521,-0.40361875,-0.5484946,-0.149352443,12,0
147363,0.361805967,-0.676010353,0.714068689,-2.612635558,-0.839284882,-0.269641481,-0.548304145,0.062491692,-1.890737783,1.057301372,0.031234751,-0.814180227,-0.171635788,-0.390398037,-1.135785339,-0.086845735,-0.035662402,0.828026524,0.024484244,-0.413559699,-0.049483306,0.272403814,-0.037562864,-0.447168491,-0.526603498,-0.243810862,0.092634352,0.034355675,12,0
151053,-2.052020391,-2.089202448,0.248127158,-1.170004906,2.931770802,-2.206404701,-0.939893255,-0.905035752,-0.628213258,1.762435258,0.915626985,0.170139758,0.722680722,-0.624561831,-0.948853957,0.579264869,-0.202579521,-1.408135529,1.822760218,-1.236339251,-0.307043127,0.531010958,-1.35149971,-0.139946844,-1.002226861,-0.39315182,0.08540053,-0.4702953,12,0
38252,1.274539219,0.063162071,-1.187443438,0.070124434,2.188223094,3.385917928,-0.439015342,0.797504365,-0.147842359,0.122230149,-0.190633895,0.000178193,0.004012428,0.468643012,1.124578222,0.476446244,-0.972873487,0.375806043,-0.104914889,-0.001315718,0.021787552,-0.055102702,-0.151737792,1.007977093,0.830685714,-0.266242346,0.019197555,0.016629897,12,0
41623,1.099811147,-0.133622434,1.253519262,1.423670331,-0.86646722,0.278766436,-0.69716022,0.289641805,0.969251566,-0.162745366,-0.746557491,0.032790191,-0.944750472,-0.143207473,0.496882921,-0.12708806,0.070467495,-0.400983756,-0.618247366,-0.223358642,-0.045168566,0.052803738,0.037232692,0.05705433,0.30201572,-0.360775502,0.080705856,0.033451724,12,0
46164,-0.438604367,0.262266544,1.223799959,-1.425207071,0.060980097,-1.039047788,0.89040994,-0.74131303,-1.472801845,1.177955773,1.659540102,-0.487756257,-0.350874848,-0.26664987,-0.386691223,0.57579292,0.030831675,-1.051858886,1.047201973,0.134925976,0.253351093,0.869723687,-0.282406055,0.565372541,0.201438813,-0.24503432,-0.69806525,-0.403382075,12,0
47401,-0.397988147,-0.434849097,1.778298536,-2.588592903,-0.543833103,-0.382959859,-0.454640723,-0.076840356,-2.335482437,0.685924338,-1.268918662,-0.706830634,2.051057967,-0.968676015,0.101681757,0.175009271,-0.257040955,0.505059339,-0.668913291,-0.166583293,0.000274026,0.356915281,-0.278353723,-0.437408369,0.151568377,-0.207171963,0.118344831,0.108796028,12,0
48142,1.240677136,0.32713083,0.44325783,0.990457501,-0.187023396,-0.545989089,0.073698432,-0.13935232,0.06397247,-0.049937793,-0.68211207,0.364136743,0.590046332,0.18197591,1.063172424,0.418358073,-0.707838182,-0.238834222,-0.100355173,-0.077156057,-0.301107202,-0.876829819,0.073378916,-0.162880141,0.364885755,-0.664267189,0.030531837,0.030106313,12,0
57949,-0.274330193,0.140065811,2.226988022,-0.360571596,-0.397033282,-0.692930889,0.061784035,-0.353275472,-1.699044786,0.704813509,0.09712004,-0.530659644,1.217939411,-0.540699316,1.53550687,0.350507447,0.726254265,-1.343655013,2.463975602,0.584298485,-0.050327292,-0.098466483,-0.111800399,0.39752703,-0.049546392,-0.227822091,-0.069713184,-0.130095366,12,0
64518,-1.245403574,-0.645923283,1.252351866,-1.703468224,1.139082339,-1.356589321,-0.00513377,-0.004954824,-2.041054785,0.119171825,1.717119342,0.340194693,0.507614992,0.118392287,-0.781444764,0.715912856,0.204229739,-1.58939802,-0.157799633,0.320448164,0.451356849,0.871557254,-0.144497844,0.266307946,0.461006603,-0.244840111,0.00281228,0.085988381,12,0
65720,1.452692794,-0.214267474,-0.175314871,-0.667428816,-0.549331715,-1.379122392,0.031829311,-0.461383838,-1.290592175,0.660440017,-0.073105563,-0.131856735,1.030708009,-0.067126624,0.322796658,0.68374199,0.355530931,-1.713352098,0.629642564,0.120226532,0.199798185,0.559531571,-0.17336959,0.465807042,0.824611126,-0.08827257,-0.022622532,0.003698006,12,0
68385,-0.785757037,1.358357198,0.479348226,0.566187074,0.233580716,-0.034670978,0.30119362,0.483116687,-0.792178718,0.044126161,0.222291148,0.284732664,-0.147564147,0.796551303,0.386714138,0.241855994,-0.576792269,0.946263934,1.014934266,0.026341301,0.158424835,0.401184697,-0.238063659,-0.528018078,-0.111511408,-0.291088478,0.158749308,0.129953043,12,0
76545,1.435907243,-0.678826158,0.26616242,-1.057211229,-0.675040699,0.21106256,-0.981686949,0.114746596,-0.688262793,0.793993344,0.222642713,-0.441033976,0.267320581,-0.192409089,0.405727599,1.938014908,-0.595570141,-0.096679314,1.099485278,0.128940157,0.265892011,0.673850892,-0.253125885,-0.924782081,0.588408685,-0.041776264,0.019235546,-0.001101696,12,0
80821,1.001827946,-0.236675945,0.655554313,0.760849401,-0.045315212,1.257669776,-0.496736515,0.499357342,0.63562989,-0.404964626,0.426638952,0.826896466,-0.444310399,-0.014135862,0.714881528,-1.685736446,1.416964411,-2.586987131,-1.486556892,-0.27582099,0.032620144,0.463992221,0.096943248,-0.586081795,0.181146194,0.519960518,0.055529427,0.001082478,12,0
119086,2.272854553,-1.663820479,-0.795723405,-1.643910833,-1.578273511,-0.395752,-1.555709307,0.121987945,-0.816613731,1.812056201,-0.247511597,-1.784822503,-2.465709825,0.203675646,-0.418725655,0.028612934,0.187130385,1.014577271,0.269029418,-0.606639603,-0.159067134,-0.089732735,0.227091868,-0.592637237,-0.34780193,-0.156001981,0.003869041,-0.066269008,12,0
120855,2.179039504,-0.093634859,-1.979741505,0.42337734,0.487983064,-0.854455447,0.403617798,-0.472184429,-1.333975759,1.141798233,-0.929375362,0.238612139,1.031836859,0.480552875,0.040425567,-1.949096323,-0.243221566,0.810742261,-1.164514151,-0.597352323,-0.235488094,-0.09996163,0.079148381,0.58078994,0.409143974,-0.509315815,-0.004005541,-0.050421897,12,0
132727,-3.489750731,-0.685515831,-0.871328319,-2.971302206,0.12385667,-1.180837942,0.353042753,-0.579353442,-1.251631546,2.613714286,-1.099697379,-1.508636087,0.093972655,-0.662405082,-0.222531195,-0.302132178,-0.054931494,-0.366153756,-0.429226026,-1.685208529,-0.751070582,-0.331937089,0.688056488,0.551521311,0.186129795,-0.540763399,-1.155758923,-0.638713731,12,0
132900,-2.398650546,2.312519795,-0.405323602,0.043792387,-0.067416019,2.049006478,-3.043004064,-7.008012318,-0.694888241,-2.503960095,-1.090291529,0.885482175,-2.714223819,1.650999454,-3.223758856,0.363561962,0.15139941,0.219378684,-0.382947624,1.428854813,-3.99106194,0.558914052,0.508761435,0.205339054,-0.074877315,-0.997642774,-0.090278021,0.175689447,12,0
136989,2.209679612,-0.659463671,-1.402329527,-1.068851752,-0.325480642,-0.913055886,-0.348606544,-0.323017404,-0.917547419,1.02212228,0.955503595,0.482363666,1.146879528,0.012094518,-0.459066057,1.123726009,-0.273686648,-0.824721846,0.826968656,0.045511106,0.473587348,1.408758801,-0.075229799,-0.247716506,0.250345026,0.0658826,-0.036484207,-0.077231839,12,0
154242,-0.438853327,1.449600221,-3.657005921,-1.611501424,3.267989834,2.531534357,0.554960677,0.939439194,-0.355765893,-0.129309905,0.139752748,-0.201982326,-0.408633003,-0.234488318,0.243379443,0.020789571,0.516436352,-0.158397127,-0.712696574,-0.061588774,0.170688468,0.39176498,0.050753058,0.650029171,-0.239478454,0.525998728,-0.181990152,0.054466773,12,0
156871,-0.749863138,0.898507902,-2.686021152,-3.439997995,3.17452334,2.505287556,0.750766813,1.056230581,-0.052786146,-0.870301819,-0.501276183,0.187800997,-0.58087895,0.866805751,-0.945286823,-0.371927259,-0.470688244,-0.907150928,-1.028696832,-0.107735517,0.194188914,0.614844223,-0.112203521,0.791165234,-0.257273978,0.757322451,0.324036019,0.241507681,12,0
160737,-0.62748775,0.475768138,0.252674636,-2.953691389,1.127168796,-1.148400919,1.549638768,-0.578510329,-1.603624028,-0.075690442,-1.044964035,-1.873544967,-1.386586755,0.166420372,-0.75961411,0.802407769,-0.143281302,-1.594675754,-0.504807104,-0.06072517,0.281043695,0.681740334,-0.727876108,0.623607665,1.348467387,-0.038616783,-0.397163308,-0.208275908,12,0
170577,0.430854345,-0.713305676,0.642142653,-2.608197714,-0.776765145,-0.011385078,-0.64388013,0.156459658,-1.893006834,1.06704148,0.455902221,-0.656086649,-0.173662763,-0.397461594,-1.076896703,-0.22136047,0.137213688,0.62284067,-0.222710597,-0.409831143,-0.031470689,0.291486901,0.074201203,0.661876582,-0.541294366,-0.297130177,0.058924562,0.001954603,12,0
34143,-0.923458513,1.26471623,0.864650272,0.579675998,0.71577525,-0.244197339,1.040510782,-0.589801991,-0.092216647,0.734961537,-0.973669695,-0.099188086,0.956032569,-0.353691052,1.092098958,-0.292923603,-0.718762669,0.198660602,0.775082402,0.031592641,0.060818918,0.480269466,-0.333048763,-0.413568085,-0.231080139,-0.43167755,-1.108808241,-0.550297627,12,0
34964,1.267228817,-0.325576309,0.274320975,0.334881245,-0.491572473,0.140763716,-0.511763534,0.132804908,-1.194471779,1.018297807,0.850583424,0.139944651,-0.461635842,0.53035127,0.443233477,-1.319301266,-0.265467588,1.520922122,-1.178397957,-0.590237145,-0.23819545,-0.21975737,-0.047907587,-0.355331254,0.476286086,-0.245071828,0.050157782,0.009655162,12,0
